BIOCHEMICAL	SUPER.PATHWAY	SUB.PATHWAY	6017410	6024740	6024740.1	3025473	6023630	3024484	3037243	3036559	6043230	6001530	6024430	3025034	3037377	6046230	6015670	3024444	3024498	3030374	3035669	3036625	3037367	6040100	3025497	6023160	3024315	3025327	3037491	6024070	6003240	6023980	3035697	3037425	3037345	3036645	6014600	6015780	3037437	3035749	6024260	6023510	6023670	6032640	6009130	3024458	6000900	3025353	6036210	6002510	6032380	6028110	6003410	6000820	6024600	6023070	6001020	6028220	3035505	6022030	6023430	3025221	6005880	6012990	6012460	6004300	6002830	3024329	6009190	6001790	6036080	6032030	6003310	6031490	6015760	6023320	6012180	6000440	6021480	6020820	6009080	6018750	6005280
eicosapentaenoate (EPA; 20:5n3)	Lipid	Long Chain Polyunsaturated Fatty Acid (n3 and n6)	474,676	1,254,586	1,254,586	513,238	143,586	1,732,372	2,218,172	1,604,008	568,525	377,336	979,964	285,173	4,362,861	927,757	372,356	758,850	1,013,760	368,265	829,442	1,204,845	1,321,475	337,357	495,408	2,442,912	816,265	1,165,816	495,979	5,728,482	1,028,568	1,005,355	718,782	186,259	1,557,938	2,523,038	1,189,457	1,396,534	650,582	1,144,977	3,607,871	974,613	1,335,486	325,350	351,861	3,110,308	4,811,786	1,607,851	1,106,909	1,332,593	603,338	482,132	363,385	1,545,137	1,137,638	864,244	959,095	4,333,519	5,888,527	3,555,819	1,040,604	482,304	162,239	766,013	525,487	1,217,468	1,349,896	316,359	623,440	3,899,610	902,169	6,699,669	1,056,760	859,507	9,890,804	1,923,724	80,124	904,379	531,901	3,709,744	1,077,408	187,211	2,554,257
eicosenedioate (C20:1-DC)*	Lipid	Fatty Acid, Dicarboxylate	366,334	685,127	685,127	593,356	377,649	700,839	843,153	242,082	1,522,683	501,024	476,770	2,721,357	300,295		2,225,023	2,041,819	587,596	1,170,238	711,911	394,817	353,147	1,913,662	497,651	1,492,803	842,045	307,181	1,915,818	725,279	758,556	503,142	514,083	356,050	1,368,889	496,186		1,018,772	1,738,957	1,303,326	418,513	2,294,628	1,014,578	588,702	177,173	793,026	1,008,864	607,068	345,279	1,293,367	1,576,863	594,341	717,565	587,146	2,423,978	582,213	758,834		621,701	563,407	644,276	411,750		841,004	2,566,677	779,835	1,910,103	1,193,187	693,552	686,931	282,619	426,809	1,718,437	452,821	520,835	1,715,252	583,001	662,259	738,508	240,172	1,179,027	2,311,820	633,563
eicosenoate (20:1n9 or 1n11)	Lipid	Long Chain Monounsaturated Fatty Acid	3,032,162	13,686,052	13,686,052	7,486,556	5,465,856	16,300,585	9,213,037	6,566,322	6,114,250	11,182,840	5,666,174	4,757,393	5,266,443	10,816,057	6,467,737	8,650,670	10,398,966	4,203,300	11,285,333	11,341,873	9,772,796	7,177,268	3,792,741	17,980,234	3,336,488	15,321,781	2,678,111	10,770,723	11,199,909	16,451,504	6,902,526	3,932,165	6,119,245	11,646,941	25,567,438	13,152,221	3,740,385	3,918,512	19,650,078	6,240,146	13,815,699	6,299,444	5,129,988	18,502,102	19,297,644	13,761,130	11,768,549	17,173,416	6,842,243	7,698,676	7,238,564	8,586,761	11,037,887	6,729,921	17,212,290	54,209,064	24,030,344	20,520,534	9,220,244	3,556,098	3,082,176	17,598,572	3,768,573	15,458,027	8,258,659	6,132,666	7,894,307	12,958,597	10,919,620	13,555,257	7,471,174	20,179,810	20,519,272	11,828,820	3,964,200	9,203,094	7,805,499	14,356,314	4,628,476	4,465,216	6,917,274
eicosenoylcarnitine (C20:1)*	Lipid	Fatty Acid Metabolism (Acyl Carnitine, Monounsaturated)	329,662	808,813	808,813	702,761	505,827	951,477	254,971	213,916	1,802,762	820,975	309,054	201,929		688,532	694,234	352,124	1,128,584	287,317	175,619	596,720	327,956	730,742	183,241	574,393	972,791	487,712		1,246,139	473,451	697,105	340,903		185,157	379,227	694,336	861,657	407,298		766,108	1,528,354	1,112,329	609,808	626,807	2,203,679	1,818,622	943,744	861,824	1,208,519	1,447,536	602,529		1,076,718	856,044	728,939	584,761	1,615,267	1,151,822	1,922,728	658,117	471,456	197,074	1,784,067	657,682	1,332,153	1,067,159	697,224	968,808	821,483	1,282,882	708,923	623,678	976,866	563,078	762,564	722,494	492,897	1,300,327	840,842	844,288	979,844	372,180
emtricitabine	Xenobiotics	Drug - Antiviral									5,113,824																																																																								
epiandrosterone sulfate	Lipid	Androgenic Steroids	270,232	373,437	373,437	954,863	186,291	534,894	143,650	1,452,654	1,987,338	230,457	3,090,073	182,449	673,071	63,861	2,401,504	1,603,461	493,450	1,242,375	1,041,595	89,016	113,050	174,805	447,682	596,633	731,284	333,549	171,775	565,268	698,958	923,443	439,918	102,989	1,396,474	1,243,244	250,304	2,027,325	286,791	2,334,662	689,522	987,223	1,212,028	95,356		887,689	284,000	2,114,840	1,456,684	203,401	2,037,055	684,431	328,037	838,323	756,218	695,534	49,711	801,565	2,675,326	866,087	710,277	1,459,239	231,744	888,351	3,275,395	812,973	956,413	900,774	639,870	574,771	871,046	1,315,665	553,944	607,212	1,386,371	992,539	143,135	268,068	1,522,811	357,240	864,519	1,225,839	591,899
ergothioneine	Xenobiotics	Food Component/Plant	395,250	82,972	82,972	2,384,660		1,594,292	788,968	431,346		118,253		898,416	972,050	84,314	166,027	628,954	1,484,890	583,581	1,178,784	860,657	524,705	47,247	866,536	51,466	416,523	2,351,657	230,699	31,344	31,279	37,811	1,155,680	806,387	1,001,757	219,138	478,917	186,148	642,462	387,819	779,729		27,455	52,958	50,161	1,364,096		403,106	788,277		70,805	92,175	44,192	76,926	112,923	33,017	69,550	40,834	498,079	31,780		573,177	79,681		63,375		28,216	1,594,136	60,613	21,213	533,045	28,498	96,967	31,447	40,167		29,425			135,874	94,163		221,452
erucate (22:1n9)	Lipid	Long Chain Monounsaturated Fatty Acid	928,275	2,988,669	2,988,669	1,647,965	1,828,965	2,851,952	3,014,796	1,517,126	2,105,332	1,558,190	1,484,365	1,349,178	1,695,400	2,184,597	1,822,431	2,022,734	2,625,999	1,402,379	1,918,240	1,889,517	1,331,426	1,590,923	1,146,126	4,280,133	1,405,957	2,964,313	898,474	3,545,785	2,101,188	3,680,434	1,249,779	1,099,794	1,483,794	1,740,902	3,527,981	2,221,504	1,137,788	1,106,050	3,616,053	1,279,873	2,355,506	2,013,549	7,526,536	4,474,383	3,238,662	2,378,638	2,820,861	2,788,137	1,920,213	2,561,904	1,745,780	1,955,733	2,661,220	1,659,454	3,002,475	6,204,554	3,454,610	4,692,223	1,272,825	926,270	976,867	1,715,127	760,516	2,761,101	1,914,142	1,793,863	14,690,656	2,284,639	2,386,023	2,194,841	1,509,093	3,422,169	2,927,597	2,105,228	696,540	2,045,154	2,094,253	2,572,899	2,348,897	1,492,513	1,896,964
erythronate*	Carbohydrate	Aminosugar Metabolism	110,138,944	100,718,384	100,718,384	140,922,240	83,350,456	85,522,352	94,258,720	138,378,288	58,212,104	53,956,520	84,056,408	74,448,384	132,497,536	76,290,288	73,904,688	74,046,280	76,717,472	74,837,136	159,579,696	123,099,896	96,921,336	75,063,600	81,955,240	112,418,280	91,951,424	55,860,052	76,410,872	57,588,760	86,503,072	83,739,232	135,854,528	109,123,976	75,085,960	113,595,896	56,911,120	61,967,352	129,842,424	146,745,568	64,631,972	91,595,112	81,731,200	74,861,920	81,771,056	73,218,592	52,560,984	143,306,592	113,811,304	71,194,840	81,155,488	75,228,088	74,845,336	65,686,180	71,505,880	86,240,024	116,671,856	86,913,704	153,649,552	127,100,912	61,475,348	88,404,048	56,804,560	99,971,352	61,035,692	57,093,736	63,813,356	62,126,152	80,470,648	76,394,848	62,578,948	65,937,472	65,978,952	75,869,104	62,362,208	78,758,616	53,349,236	59,209,440	104,003,384	80,583,472	102,884,072	67,362,224	94,433,688
estriol 3-sulfate	Lipid	Estrogenic Steroids	1,066,078	655,142	655,142	1,129,567	1,799,156	1,159,150	2,947,344	665,373	138,440	1,471,734	801,208	2,439,957	2,235,158	542,680	1,393,282	1,396,075	1,699,103	2,131,432	4,199,160	1,206,949	2,051,018	527,938	301,891	1,164,694	409,650	501,490	1,076,802	244,647	403,514	1,742,890	248,636	774,770	440,151	494,461	1,022,477	194,522	754,670	425,611	1,816,678	438,202	690,722	708,133	1,482,350	2,405,194	2,542,509	289,296	534,572	1,203,847	937,686	882,761	1,583,024	1,075,652	907,691	284,980	1,490,497	1,230,087	205,207	304,379	705,239	1,537,847	967,939	637,081	1,139,476	542,468	1,090,949	131,734	858,861	293,792	539,720	147,608	470,720	554,160	605,432	389,082	1,119,501	270,758	105,027	129,964	371,768	858,503	1,496,674
estriol-3-glucuronide	Lipid	Estrogenic Steroids	171,116	571,721	571,721	171,694	448,247	338,914	198,979	537,560	19,309	417,434	429,605	223,551	492,057	163,065	214,367	227,744	280,014	74,220	178,212	128,647	456,049	258,460	309,904	269,492	50,403	68,822	195,103	145,704	115,283	477,855	182,105	28,234	334,996	96,703	278,706	93,284	78,259	113,216	246,071	63,812	287,336	76,248	122,950	367,553	196,861	113,490	483,444	304,392	103,188	265,685	141,474	124,054	208,807	19,138	242,963		59,562		158,564	193,259	210,889	39,437	158,215	158,540	72,773	101,122	386,897		81,310		114,295	156,509	127,117	148,841	61,932	90,854	36,368	86,343		61,169	153,725
estrone 3-sulfate	Lipid	Estrogenic Steroids	1,032,676	1,106,736	1,106,736	3,023,279	757,448	3,229,057	924,665	2,587,713	14,728,141	2,414,423	3,799,573	1,960,715	3,457,506	501,037	5,545,455	10,772,403	2,430,722	7,383,911	3,256,126	2,624,906	2,963,031	670,147	937,360	2,089,586	3,132,143	1,618,055	1,240,794	1,803,847	2,821,985	6,253,027	936,045	597,871	2,223,444	3,911,766	1,517,255	1,338,210	1,503,514	2,230,488	4,241,205	14,255,033	6,537,011	878,694	369,073	7,293,104	5,007,571	9,519,460	3,039,253	1,722,006	20,086,356	4,158,280	3,965,368	12,486,469	13,695,195	15,891,670	760,019	47,066,440	17,086,248	21,690,922	5,555,053	15,050,074	809,737	34,101,072	16,910,408	16,472,887	18,975,704	890,352	2,083,205	4,210,645	7,886,525	3,076,032	7,433,206	8,525,390	6,004,934	6,437,130	485,679	827,432	4,839,966	1,424,586	13,769,540	10,236,472	9,932,896
ethyl alpha-glucopyranoside	Xenobiotics	Food Component/Plant		72,402	72,402		174,733		1,175,370		44,075		27,718	36,201	2,398,123	8,688	66,420	33,983	98,064		125,750	81,383	24,388	14,480	224,496	91,273	38,679	7,605				31,847	311,547	136,044	280,901	152,004		36,595	223,495	113,879		151,224		65,355	63,145		56,832	12,349	43,181	56,891	56,072	19,848			34,198					346,318				270,601		29,775	58,962	15,843	137,527	48,281		9,122				10,653			185,244	1,391,444	18,193	58,780	46,378
ethyl beta-glucopyranoside	Xenobiotics	Food Component/Plant		453,186	453,186		33,825	57,928	306,644	22,738	68,646	104,830	27,558	212,216	327,266	55,618	73,564	41,447	36,223	24,011	929,872	28,461	65,419	39,246	51,641	316,233	19,374	65,201				24,759	101,665	51,210		71,139		77,835	173,920	374,681	25,179	107,662		83,337	41,032		46,028	81,133	31,870	41,647	128,738	52,514	571,773	22,944	113,360	190,998	426,520	61,806	63,562	89,814	498,465		84,454	294,293		65,846	31,796	65,330	63,552	43,591	109,135	53,616		14,923		112,767	38,013		775,494	242,306	131,369	838,679	37,326
ethylmalonate	Amino Acid	Leucine, Isoleucine and Valine Metabolism	6,206,911	13,152,634	13,152,634	7,567,597	5,633,137	5,114,892	9,788,927	10,096,251	4,938,325	4,472,090	5,891,298	5,075,954	19,342,848	6,167,918	5,376,779	8,205,854	7,470,874	8,695,207	10,382,815	7,280,654	10,823,160	6,086,994	5,921,866	9,514,934	6,275,465	5,780,375	4,315,784	3,569,444	7,664,257	4,711,582	6,647,960	7,087,367	4,774,328	7,632,464	4,170,015	4,183,526	6,134,043	16,142,060	7,187,307	6,554,477	11,218,019	4,733,833	61,514,384	4,800,838	5,092,700	12,511,221	11,752,001	7,033,835	5,195,097	7,792,353	6,236,993	6,448,498	8,621,936	12,093,463	7,513,478	11,618,986	9,169,621	53,090,600	7,540,522	7,037,032	5,532,667	9,341,876	5,152,760	4,733,742	6,776,047	6,686,073	41,770,308	3,414,363	6,742,458	6,158,074	4,612,515	9,550,448	5,086,606	10,681,335	3,977,170	6,909,789	5,759,778	11,892,375	13,134,677	6,068,720	5,654,917
etiocholanolone glucuronide	Lipid	Androgenic Steroids		73,995	73,995	40,194				165,769	303,152		123,619				96,070	137,084	58,618		86,499				114,841	46,611	60,950		71,814	48,613	36,236	44,104			198,189	18,832	68,720	69,136		138,484	82,343	108,244	103,413					52,754	219,520		167,357	24,773		104,219	81,573			82,159	186,610	56,402	151,086	114,024		102,107	111,348	105,514	115,386	68,115		62,455	72,229	134,817	89,675	41,940	85,410	166,313			215,323	80,657	105,924	55,752	
eugenol sulfate	Xenobiotics	Food Component/Plant	39,574	999,701	999,701	45,071		215,297		213,956	137,387	29,064	512,617	35,167		62,005	1,205,099	113,182	18,742		233,029				284,354	47,635	29,943	91,322		83,962		908,285		444,476	95,098			1,132,520		11,765,094	65,065	253,194		4,085,801	271,942				189,106		70,529	35,019	492,628	28,668	76,569	78,812	49,889	117,806				107,722	82,187	1,424,424	1,947,070	478,222	743,771			5,950,942	438,940		438,224	231,795	67,392	62,754	285,657	68,425		61,340	80,717		347,534
Fibrinopeptide B (1-13)	Peptide	Fibrinogen Cleavage Peptide				25,453				216,384					2,407,556																					175,508																										36,907																					
formiminoglutamate	Amino Acid	Histidine Metabolism	369,753	2,304,698	2,304,698	1,743,168	513,606	1,338,863	5,662,639	3,538,733	216,548	1,132,815	1,470,200	2,867,680	1,113,958	2,190,029	1,218,888	256,508	6,796,887	1,983,725	2,412,975	1,324,010	1,475,055	418,077	1,069,048	1,859,425	1,106,060	304,337	303,600	1,159,315	1,342,373	1,036,444	826,874	1,702,423	510,975	803,682	651,150	2,128,626	700,598	1,888,859	1,451,169	1,338,477	1,007,555	1,075,549	2,205,077	6,599,632	408,110	825,108	1,408,664	983,500	437,828	1,227,619	437,055	1,606,026	1,116,777	192,381	1,409,353	3,160,266	529,868	1,461,588	671,211	1,204,702	1,147,145	1,045,869	656,267	1,635,971	675,258	526,063	824,445	1,624,169	6,677,160	1,002,515	1,917,571	489,089	612,722	1,467,661	226,486	360,647	2,773,248	1,089,584	383,053	2,570,553	1,241,447
fructose	Carbohydrate	Fructose, Mannose and Galactose Metabolism	60,054,216	16,844,644	16,844,644	22,466,344	8,822,777	5,811,833	9,723,772	10,259,313	26,180,276	3,612,243	37,695,372	10,321,268	20,003,864	13,180,055	11,881,867	14,911,257	2,745,347	10,118,228	9,119,746	8,056,305	27,241,768	19,861,004	10,341,071	44,353,872	2,978,865	9,531,514	19,466,418	48,594,944	19,386,112	20,187,926	15,867,505	12,702,656	26,258,812	6,692,041	6,729,171	4,305,512	26,904,414	28,013,520	61,339,792	10,631,508	11,369,204	21,811,144	6,230,560	4,323,091	8,249,649	16,121,959	10,587,901	19,774,262	12,213,556	9,858,580	91,418,808	11,602,339	13,658,395	19,139,388	23,492,668	4,677,798	6,934,678	5,742,075	5,946,500	16,769,144	26,922,928	101,333,280	19,195,792	27,821,232	23,689,540	3,187,789	3,968,574	2,549,309	7,631,164	22,217,744	6,396,729	12,909,697	4,760,928	5,560,931	52,136,176	9,430,211	15,434,210	13,907,571	16,860,608	26,341,524	16,545,481
fructosyllysine	Amino Acid	Lysine Metabolism	33,538,184	42,220,100	42,220,100	8,111,328	18,077,448	3,031,139	28,834,424	59,898,480	31,834,516	20,811,710	48,003,516	35,440,568	24,181,156	62,825,360	22,864,282	26,258,564	14,768,372	30,545,906	14,806,221	27,372,922	21,507,364	39,431,396	37,104,760	42,336,276	15,940,085	18,430,370	38,495,760	54,704,280	46,915,176	29,857,408	25,818,144	19,565,240	26,441,634	52,025,168	16,659,915	27,465,836	35,847,432	18,744,734	35,765,256	18,775,632	36,577,484	43,989,540	48,811,816	14,038,993	30,851,506	26,958,054	18,586,376	22,560,472	27,665,856	40,700,792	31,813,340	57,479,476	43,867,572	17,079,220	27,654,020	20,458,076	37,529,668	28,442,656	30,604,580	20,252,104	20,594,928	40,650,024	36,087,912	23,464,620	41,815,256	13,044,278	36,607,608	30,665,104	42,946,864	30,004,822	31,079,892	22,568,112	29,389,376	25,184,448	76,034,856	12,056,469	39,265,248	24,448,862	25,888,640	29,976,154	47,737,292
fumarate	Energy	TCA Cycle	2,942,372	5,121,749	5,121,749	4,138,752	3,752,480	4,190,250	2,574,833	2,443,368	3,329,754	1,852,652	2,941,984	2,438,873	3,410,330	2,384,209	3,739,043	2,106,859	3,723,136	3,013,370	2,339,335	3,301,547	3,092,505	3,039,274	2,822,564	3,842,913	4,132,224	1,633,763	2,589,574	3,100,224	1,881,587	2,718,614	3,504,372	2,152,398	2,289,688	1,648,041	2,061,245	2,824,371	2,277,357	1,913,025	4,095,605	3,973,972	3,350,385	3,384,617	1,654,430	4,215,699	4,172,809	3,012,524	5,438,557	4,006,193	2,215,780	3,370,605	3,331,973	2,004,508	3,753,102	4,024,537	1,677,858	4,745,049	2,294,225	3,077,581	2,570,339	2,328,387	1,923,324	3,319,218	2,472,705	2,169,352	1,924,313	2,420,283	2,394,185	1,196,067	3,363,300	3,597,656	2,331,223	2,961,618	1,636,581	2,006,919	3,301,110	1,866,543	3,542,200	3,007,610	1,491,600	4,283,188	1,419,395
gamma-CEHC	Cofactors and Vitamins	Tocopherol Metabolism	289,235	296,818	296,818	653,777	148,636	381,857	212,708	376,873	168,757	170,904	482,365	364,954	712,449	139,800	132,970	514,079	327,687	542,789	368,442	382,402	612,489	175,825	468,721	203,753	246,843	863,151	469,449	142,615	171,053	285,382	644,091	390,941	1,011,340	32,175	98,888	182,994	849,174	353,203	344,887	416,483	134,740	169,237	402,904	1,206,094	130,035	235,753	574,824	109,977	80,237	240,459	101,885	109,553	61,942	187,146	871,294	153,886	319,887	165,672	132,946	115,927	197,403	72,489	65,139	148,047	186,891	572,088	697,119	212,897	295,873	274,955	115,431	228,886	124,641	159,875	101,477	205,549	86,974	77,930	542,471	98,028	174,804
gamma-glutamyl-alpha-lysine	Peptide	Gamma-glutamyl Amino Acid	1,497,824	3,740,175	3,740,175	2,444,391	1,233,350	1,789,776	3,658,399	6,840,238	895,470	2,322,775	2,640,754	2,987,945	803,050	4,538,853	2,109,595	1,965,437	2,693,908	2,726,551	5,633,468	2,824,794	1,884,824	3,132,745	2,197,117	2,224,972	2,873,307	1,994,299	3,182,918	2,574,843	2,692,278	3,043,427	5,594,808	2,265,669	2,932,244	8,921,686	983,624	4,203,564	4,103,730	10,223,351	3,025,469	2,399,761	2,870,574	2,240,439	7,413,172	5,094,270	2,113,783	2,597,156	2,307,507	1,545,724	2,074,657	2,431,287	1,425,456	5,392,279	2,281,390	1,970,244	2,814,472	2,885,443	11,611,372	2,389,031	2,085,143	1,777,340	817,317	4,501,169	2,560,732	2,175,727	2,435,365	1,829,036	4,473,005	4,543,582	3,109,484	2,405,457	2,928,905	1,360,248	3,345,073	2,465,022	4,175,302	1,393,547	2,532,181	1,620,147	3,613,649	2,173,583	2,366,148
gamma-glutamylcitrulline*	Peptide	Gamma-glutamyl Amino Acid	242,836	840,171	840,171	328,106	378,960	307,024	283,550	545,035	97,534	698,957	396,922	374,212	64,269	519,047	465,098	708,451	213,617	553,607	1,010,384	346,023	660,660	887,194	634,622	194,156	454,615	615,917	719,456	197,644	534,346	399,012	1,109,661	589,626	784,204	522,829	424,035	847,071	723,196	1,133,109	1,090,550	748,428	326,163	456,169	1,190,941	859,699	446,368	378,767	844,926	418,222	109,600	575,177	278,931	694,719	546,443	373,126	285,156	578,281	1,028,337	636,551		410,022	161,921	986,110	349,064	366,117	361,802	62,283	1,004,523	479,631	584,755	592,317	606,464	137,246	441,335	370,130	501,356	571,746	337,150	185,176	769,301	456,411	310,425
gamma-glutamyl-epsilon-lysine	Peptide	Gamma-glutamyl Amino Acid	438,851	1,104,510	1,104,510	716,628	364,399	503,497		1,538,363	345,270	666,747	706,807	599,431	135,362	912,562	542,372	464,422	654,650	547,195	860,056	534,046	446,693		651,793	494,799	542,438	611,508	637,943	656,754	635,191	662,185	788,490	1,802,502		2,393,526	346,203		720,675	2,304,629	673,227	627,150	687,180	342,797			281,172	668,585	621,267	311,386		507,488	380,039	827,562	661,746	548,963	655,356	757,063	1,623,996	874,108	615,299	521,489	261,903			674,516	559,400	465,598	1,326,951	969,802	800,214	696,554	475,500	362,693	533,986	560,522	824,590	341,653	786,678	1,587,327	991,468	601,660	620,854
gamma-glutamylglutamate	Peptide	Gamma-glutamyl Amino Acid				168,876		387,520	1,700,730	2,791,557		153,630		103,178			83,781			200,769	3,839,519	1,008,705	150,214		115,461	1,119,080		123,246	387,500			105,709	1,013,038	616,327		6,271,322	231,478		1,146,456	5,923,046	198,225	138,070	54,227		1,704,427			282,252		64,917				121,185	200,114	143,064	277,369	157,303	7,841,950	177,850		172,675	148,307	1,089,607		176,301			1,039,342	1,683,593	71,849	164,604		186,947	449,200			200,922	350,652	307,328	1,015,322	175,638	448,631
gamma-glutamylglutamine	Peptide	Gamma-glutamyl Amino Acid	26,627,272	32,542,718	32,542,718	19,100,832	14,070,672	21,630,152	11,486,531	28,115,686	11,412,221	34,677,020	21,654,120	20,379,008	4,211,333	18,181,468	16,169,520	26,376,656	12,813,421	21,835,372	41,391,228	16,587,335	27,481,294	26,028,672	22,242,410	5,940,713	22,462,188	32,017,784	32,519,662	10,161,503	18,757,872	17,109,186	59,942,076	28,858,472	29,384,152	30,467,476	16,820,050	24,749,552	39,926,256	43,128,264	31,463,690	20,569,742	23,238,182	17,248,740	43,415,244	18,863,262	24,274,488	15,377,524	18,768,264	24,889,784	8,216,567	28,183,582	19,147,444	26,319,816	19,026,228	21,995,392	30,426,616	31,589,446	36,029,240	33,430,970	8,256,776	15,332,665	10,989,647	33,792,272	16,778,992	29,121,268	14,347,429	8,460,868	37,023,888	13,319,621	27,828,868	26,996,200	17,345,468	12,735,157	25,623,298	17,725,254	29,327,056	27,931,324	22,149,136	12,850,872	36,530,192	21,629,718	14,668,675
gamma-glutamylglycine	Peptide	Gamma-glutamyl Amino Acid	4,717,075	4,780,498	4,780,498	6,233,621	5,319,326	6,518,210	6,892,503	15,121,283	1,435,954	7,751,462	4,982,185	7,251,759	2,990,088	7,542,871	4,850,392	4,873,324	3,675,916	7,606,192	25,125,864	8,706,554	7,446,418	4,026,754	3,374,486	2,569,526	3,782,695	9,165,094	5,462,767	3,138,947	3,478,778	3,730,566	42,999,896	16,412,349	3,989,530	21,931,054	4,069,573	5,854,750	16,576,096	30,754,086	4,788,103	3,500,926	4,401,258	3,724,033	25,651,410	5,731,121	4,311,725	3,859,204	5,513,927	2,175,213	2,890,951	4,489,476	2,121,934	8,437,627	2,248,880	8,071,972	7,625,732	5,262,511	33,577,616	5,401,076	3,807,568	4,016,647	3,412,504	14,050,729	3,313,121	5,427,324	3,810,755	4,311,439	15,482,841	8,163,523	4,498,926	3,807,791	4,025,375	4,289,363	5,719,493	3,745,569	5,455,023	7,019,629	2,849,574	9,576,269	16,535,342	3,312,998	7,459,698
gamma-glutamylhistidine	Peptide	Gamma-glutamyl Amino Acid	1,156,897	2,980,857	2,980,857	1,211,800	1,084,505	1,069,130	1,616,745	3,403,634	646,837	885,330	1,156,054	1,353,484	1,109,645	1,526,898	1,011,095	1,139,102	1,334,584	1,249,689	4,109,888	1,921,033	1,933,157	803,417	1,129,543	933,534	992,204	1,110,791	1,137,901	964,550	849,310	1,086,303	4,144,818	1,435,381	975,860	4,552,354	1,719,410	1,136,633	3,019,694	6,838,439	1,400,508	936,524	1,314,935	627,632	2,584,922	1,117,669	785,088	1,080,515	1,887,422	626,108	698,240	1,268,672	828,214	1,310,017	929,674	962,405	1,111,806	1,163,211	7,182,304	1,768,977	1,011,753	1,307,235	861,574	2,345,941	1,065,250	811,509	936,700	531,851	2,244,341	1,836,621	1,144,510	908,799	931,830	788,362	1,401,771	1,046,723	809,732	1,070,143	1,212,019	684,115	2,341,247	883,152	1,124,557
gamma-glutamylisoleucine*	Peptide	Gamma-glutamyl Amino Acid	334,292	601,355	601,355	457,694	346,934	211,604	1,609,149	2,305,802	237,042	413,706	414,820	282,733	320,855	476,792	384,823	288,745	415,358	682,205	2,459,626	1,134,224	607,347	260,633	367,506	658,663	573,598	435,864	434,353	381,112	379,659	467,304	2,131,669	1,284,294	293,020	4,643,645	251,285	515,727	2,496,075	7,620,347	479,043	301,223	257,329	426,601	1,480,498	430,586	394,356	301,714	716,070	270,135	303,602	530,331	212,731	621,289	304,805	301,074	519,754	462,529	5,836,295	643,083	265,353	295,069	214,366	876,378	309,784	207,925	414,647	297,626	1,526,597	908,671	677,128	224,766	353,813	442,971	935,605	466,485	243,659	310,180	345,962	581,186	1,329,691	162,670	552,310
gamma-glutamylleucine	Peptide	Gamma-glutamyl Amino Acid	849,719	1,638,945	1,638,945	1,100,156	1,142,351	1,076,725	2,986,514	4,771,531	610,349	1,250,359	1,185,871	1,713,041	1,016,574	1,445,888	1,213,487	1,347,131	1,447,800	1,139,954	6,326,051	2,495,686	1,705,445	1,018,694	1,461,047	1,327,888	1,756,517	1,844,668	1,199,018	1,250,270	1,236,509	1,127,502	4,127,620	2,732,997	1,617,519	6,530,244	1,209,786	1,664,943	4,480,606	12,415,899	1,721,368	1,086,284	1,205,148	1,297,246	2,807,309	1,567,486	1,102,741	1,031,435	1,951,017	694,443	755,965	1,124,038	724,998	1,818,381	852,029	1,465,907	1,372,876	1,138,325	10,578,060	2,068,452	842,185	1,031,183	547,636	1,999,555	1,237,640	643,689	1,297,355	633,257	3,529,661	2,590,349	1,903,698	1,035,893	1,176,200	761,071	2,146,188	1,200,906	1,177,280	1,356,242	860,306	1,094,277	2,847,777	741,985	1,156,792
gamma-glutamylmethionine	Peptide	Gamma-glutamyl Amino Acid	797,128	1,792,975	1,792,975	834,605	749,106	601,527	804,706	2,710,762	450,727	1,055,982	1,112,192	1,426,154	273,489	1,345,559	833,134	1,344,785	377,278	1,656,748	2,766,946	1,385,940	2,192,903	1,205,586	1,025,754	659,652	873,547	1,174,583	1,489,760	585,080	796,664	1,048,207	4,997,540	2,181,947	1,140,073	2,347,788	795,272	1,281,244	2,778,182	4,659,633	1,755,219	1,304,561	850,742	869,331	3,070,997	632,485	1,164,661	749,639	1,430,312	1,038,818	436,343	1,052,934	855,287	1,743,155	936,821	1,220,057	1,107,136	1,586,286	3,560,453	890,745	505,033	518,732	373,407	1,941,136	746,600	906,853	922,226	300,431	2,008,313	1,523,705	1,241,725	1,043,823	902,532	559,552	1,702,257	1,029,505	1,147,482	1,361,319	380,140	508,513	1,840,146	815,862	868,762
gamma-glutamylphenylalanine	Peptide	Gamma-glutamyl Amino Acid	244,852	1,029,114	1,029,114	669,328	608,607	510,153	1,466,987	1,434,253	325,089	499,711	520,068	875,628	673,998	652,408	683,377	782,887	2,836,096	605,702	1,633,517	1,004,516	850,421	514,314	874,957	636,989	984,176	577,152	696,472	539,205	724,256	611,292	973,359	2,064,112	661,521	2,002,703	511,994	660,529	1,114,863	3,459,802	555,543	718,221	618,225	765,172	1,343,768	875,794	752,351	773,497	1,182,906	382,609	357,239	950,238	435,256	624,108	438,222	755,292	1,044,751	987,099	2,415,644	912,432	539,089	783,373	440,474	746,891	652,037	269,739	750,104	394,326	1,660,640	947,866	790,492	579,994	803,187	843,385	658,793	721,782	484,967	648,764	732,194	798,058	746,182	477,600	512,953
