BIOCHEMICAL	SUPER.PATHWAY	SUB.PATHWAY	6017410	6017411	6024740	3025473	6023630	3024484	3037243	3036559	6043230	6001530	6024430	3025034	3037377	6046230	6015670	3024444	3024498	3030374	3035669	3036625	3037367	6040100	3025497	6023160	3024315	3025327	3037491	6024070	6003240	6023980	3035697	3037425	3037345	3036645	6014600	6015780	3037437	3035749	6024260	6023510	6023670	6032640	6009130	3024458	6000900	3025353	6036210	6002510	6032380	6028110	6003410	6000820	6024600	6023070	6001020	6028220	3035505	6022030	6023430	3025221	6005880	6012990	6012460	6004300	6002830	3024329	6009190	6001790	6036080	6032030	6003310	6031490	6015760	6023320	6012180	6000440	6021480	6020820	6009080	6018750	6005280
lactose	Carbohydrate	Disaccharides and Oligosaccharides		78,934	539,587	527,458	335,141	1,610,960	242,080	427,850	337,971	82,997	368,293	363,093	469,405	203,965	201,022	169,720	249,991	196,485	189,163	273,039	406,044	225,684	368,800	166,263	340,329	51,083	77,571	137,622	193,782	187,011	376,617	108,117	141,099	158,321	654,804	175,785		487,815	104,333	209,238	325,705	387,179	319,213	153,340	222,031	476,177	418,539	393,354	243,776	394,455	203,482	499,113	145,332	365,932	388,744	299,931	168,192	403,364	258,392	152,701	230,893	238,633	502,497	269,769	221,471	297,457	867,239	149,692	129,627	44,733	102,676	236,036	182,429	85,311	148,143	113,020	96,230	381,783	303,712	148,419	248,815
lactosyl-N-palmitoyl-sphingosine (d18:1/16:0)	Lipid	Lactosylceramides (LCER)	19,384,216	10,213,962	10,312,535	9,919,502	7,675,766	5,377,969	11,091,899	6,926,958	10,345,241	10,170,706	12,279,925	8,767,488	6,625,707	7,404,672	12,222,305	10,237,989	11,346,324	13,604,587	10,568,842	4,654,231	7,035,187	8,360,048	7,454,668	7,678,116	11,699,314	7,490,066	11,865,737	7,811,264	12,843,403	12,259,998	6,780,516	9,003,564	6,574,834	11,567,737	3,960,622	9,823,386	11,292,194	10,719,115	9,215,724	13,463,668	8,813,169	10,709,524	8,216,296	11,196,641	10,456,470	9,890,921	14,278,967	11,332,680	6,388,493	6,477,903	14,672,234	12,367,373	10,136,488	11,457,059	9,307,649	15,008,991	10,425,113	7,102,833	8,889,480	9,154,529	7,496,386	16,564,325	7,505,534	14,915,272	13,013,687	8,522,956	12,528,483	10,405,484	13,111,876	9,030,165	11,180,327	6,093,531	14,982,959	16,284,657	11,335,722	5,467,591	23,738,498	6,167,233	14,182,782	15,739,143	9,766,606
lamivudine	Xenobiotics	Drug - Antiviral																											15,718,129												81,469	44,053,748	70,608,440		3,247,326			83,155,984	10,257,750	766,361	100,624,056			98,407,296	11,848,308	116,999,024		55,588,068	60,987,824	117,496,920	5,515,372	105,648,672		57,697,436	87,565,208	61,849,300	50,774,232			24,194,688	104,866,624	2,468,872	107,623,704	62,830,420		55,065,856	48,184		64,704,996	49,016,788	19,786,122	90,679,768	13,561,994
laurate (12:0)	Lipid	Medium Chain Fatty Acid	10,652,261	13,193,694	12,088,019	13,131,683	5,424,758	14,848,834	10,410,512	8,392,520	17,965,572	4,702,189	10,370,875	7,207,345	9,930,485	9,705,597	11,312,019	22,589,348	13,318,514	6,403,222	9,401,136	14,891,877	8,038,278	10,692,012	12,661,838	13,322,379	7,613,999	5,522,418	8,703,683	5,388,668	7,090,755	8,295,747	8,056,531	11,184,198	8,631,296	11,472,729	13,299,130	9,154,393	6,808,337	10,586,852	9,675,656	8,014,251	8,471,602	43,845,280	13,102,508	12,314,226	16,707,428	13,824,578	9,817,021	9,286,565	12,294,022	7,474,975	7,535,279	9,991,858	9,681,697	12,589,722	12,728,013	7,556,289	15,629,864	22,492,066	5,540,125	9,282,977	8,851,607	15,350,138	7,391,595	7,995,478	7,204,197	7,617,122	41,451,064	8,951,680	7,262,414	11,744,515	8,753,513	6,212,666	12,704,003	9,918,443	9,318,066	45,173,920	5,731,801	15,283,697	11,759,526	5,645,081	7,698,559
laurylcarnitine (C12)	Lipid	Fatty Acid Metabolism (Acyl Carnitine, Medium Chain)		1,707,196	407,541				520,658	201,863	244,598	421,262	278,727	152,661	337,038	430,809	546,945	474,517	356,976	279,239	509,222	126,483	480,971	287,361	189,887	224,404	269,344	1,168,136	33,892	726,354	3,934,955	953,696		163,834	208,893	539,660	147,078	1,157,283	357,556	334,654	811,555	392,239	431,193	327,003	809,183	535,449	527,567	814,214	721,516	505,767	734,698		486,457	624,181	427,992	1,341,082	435,123	1,293,896	425,852	4,138,799	516,963	219,111	81,268	802,899	171,402	463,261	471,644	209,652	724,446	813,233	894,561	1,091,057	428,730	520,997	1,044,263	784,192	238,394	378,761	310,114	728,202	628,843	467,156	357,163
leucine	Amino Acid	Leucine, Isoleucine and Valine Metabolism	148,815,344	243,239,120	357,816,448	240,485,744	317,591,520	342,609,888	251,231,584	389,171,904	163,959,760	303,498,912	350,764,320	321,484,000	172,478,592	320,169,536	390,944,544	275,230,944	339,311,808	181,565,328	304,432,128	255,310,416	187,922,016	246,464,992	237,332,016	299,766,784	492,439,328	328,142,208	181,837,904	369,938,944	280,022,016	334,442,496	244,594,016	196,913,248	248,697,280	256,487,264	260,780,272	396,872,896	273,022,336	386,821,824	461,621,216	267,497,840	298,854,848	319,322,912	189,635,600	332,706,272	359,274,848	224,702,208	304,877,024	302,012,608	229,233,072	247,962,560	216,421,760	305,964,000	326,264,992	330,513,792	390,745,536	228,663,536	329,722,912	265,733,008	259,844,864	217,049,168	169,815,936	209,305,712	236,838,576	240,092,112	271,844,928	240,064,000	319,882,400	368,969,856	282,781,536	261,927,536	299,966,432	171,830,048	350,966,400	360,822,176	255,516,896	274,460,096	256,471,792	233,005,232	267,300,576	169,363,296	204,357,264
leucylalanine	Peptide	Dipeptide	3,520,037	1,587,573	3,153,272	1,880,930	1,080,863	3,381,495	3,295,882	2,958,994	1,598,348	753,018	2,343,338	2,530,197	2,665,470	2,684,086	1,335,274	5,330,530	4,065,195	3,319,494	2,055,314	2,596,689	1,909,446	1,604,603	2,158,159	1,027,037	4,107,096	2,197,230	4,898,450	1,072,058	949,738	1,174,719	4,775,920	3,570,015	2,480,738	5,673,312	2,181,343	2,130,234	1,995,878	3,146,926	1,163,523	1,589,559	1,405,126	4,054,014	2,996,501	3,649,908	1,175,692	2,283,978	2,804,277	2,265,621	1,739,494	3,120,594	1,205,950	2,060,700	1,402,477	1,155,791	1,543,254	3,483,658	4,069,131	2,192,325	1,019,814	2,361,615	3,945,675	1,560,375	1,149,564	4,419,493	1,249,169	2,355,994	2,244,167	1,729,961	1,770,587	1,315,709	1,476,549	3,672,924	2,477,778	1,478,439	1,752,656	2,513,154	1,261,542	1,879,365	2,865,920	1,493,510	2,631,415
leucylglycine	Peptide	Dipeptide	1,374,001	716,098	809,658	547,914	509,799	922,618	797,102	952,913	618,727	466,356	901,364	544,709	603,931	592,083	683,734	1,410,749	1,209,368	1,014,564	536,217	639,590	510,686	505,960	549,177	421,698	897,697	530,766	881,649	359,349	295,313	558,829	1,055,647	1,129,186	710,530	1,113,449	478,531	812,475	873,558	757,485	477,177	690,806	557,043	1,550,290	501,048	999,045	834,124	801,780	873,914	842,747	562,369	788,282	503,825	820,594	533,289	508,657	956,791	875,881	1,157,302	543,446	314,036	508,436	788,883	560,727	321,916	1,179,758	284,972	593,228	452,714	735,204	345,147	397,893	740,213	739,974	1,344,671	760,460	464,466	1,406,023	858,291	475,033	835,295	674,208	575,446
lignoceroyl sphingomyelin (d18:1/24:0)	Lipid	Sphingomyelins	83,703,224	53,427,684	37,194,984	36,570,264	23,518,450	35,091,028	30,793,714	28,738,200	15,375,699	38,230,168	38,632,864	37,554,172	37,246,220	23,749,856	34,211,552	44,069,980	32,377,202	37,313,208	30,981,518	11,627,624	25,462,388	29,516,888	28,579,866	28,046,176	39,063,820	39,501,184	29,902,274	29,977,738	53,258,812	39,280,728	19,760,764	36,529,048	31,641,356	29,511,990	5,959,540	38,663,184	33,378,592	31,846,516	40,217,224	48,593,996	33,805,620	31,782,664	14,823,129	38,105,624	36,178,200	33,935,516	39,971,436	29,295,990	34,145,072	14,922,639	36,328,896	34,227,444	36,344,500	38,965,172	23,855,746	25,682,194	25,492,710	19,668,166	55,302,628	29,368,722	33,704,344	35,334,432	45,474,452	37,606,388	60,001,308	34,744,096	17,485,978	40,591,192	40,358,404	31,377,800	22,392,312	22,528,210	36,276,764	41,692,284	42,622,476	18,758,022	37,592,668	27,265,210	31,333,700	34,468,752	26,727,874
lignoceroylcarnitine (C24)*	Lipid	Fatty Acid Metabolism (Acyl Carnitine, Long Chain Saturated)	139,510			276,146		239,152	250,096	276,760		191,291	100,512		275,553		254,009	533,037					127,851	179,664	169,524		84,754	182,514	183,925	237,705	169,385	172,220	97,529	152,385		192,581		171,521	254,369	207,871	195,374	197,499	219,303	155,494	193,169	458,331		239,592	228,332		238,058		99,914	329,769	229,091	181,201		332,935		713,632		132,351	234,444	201,953	152,481	248,694		154,449	200,165	288,841	312,228			302,441	185,792	283,142			243,489	269,609	165,749	226,702	290,995
linoleate (18:2n6)	Lipid	Long Chain Polyunsaturated Fatty Acid (n3 and n6)	117,200,088	61,301,404	105,238,000	61,475,108	44,102,088	74,210,816	81,409,432	79,931,528	79,487,016	49,662,628	51,528,904	30,338,008	39,926,512	29,011,550	67,322,904	95,627,112	111,681,328	132,516,352	77,881,704	126,883,520	52,691,996	71,277,616	23,381,216	54,155,496	47,236,388	71,223,680	49,374,948	79,170,792	58,582,564	69,630,560	48,190,676	136,810,800	55,945,524	62,544,100	52,395,792	75,462,896	41,194,896	47,206,292	127,923,328	38,003,268	67,171,592	418,938,720	25,247,882	162,806,880	167,984,400	94,261,560	49,239,748	113,558,992	75,997,848	70,792,384	34,448,168	56,565,872	71,124,792	49,244,404	332,143,360	129,570,264	158,656,832	148,815,040	40,663,940	36,147,056	57,425,488	131,157,888	40,476,376	88,514,936	83,625,944	78,641,232	35,329,200	97,992,056	47,707,608	210,662,288	74,597,696	62,442,720	91,877,256	65,420,632	31,807,752	178,790,656	69,167,768	66,517,960	31,871,426	57,913,284	51,791,584
linolenate (18:3n3 or 3n6)	Lipid	Long Chain Polyunsaturated Fatty Acid (n3 and n6)	4,234,797	2,837,634	3,758,237	2,556,221	1,830,183	4,648,792	3,914,283	9,419,089	3,918,225	2,643,531	2,693,826	1,680,219	2,405,637	2,119,827	2,494,901	5,793,024	7,818,458	2,719,050	3,249,136	7,108,672	3,863,671	1,940,902	1,579,751	2,854,578	3,471,680	3,949,401	1,202,397	5,186,015	2,106,705	4,071,689	2,379,662	12,726,694	2,528,133	3,009,387	2,215,377	4,700,298	3,036,144	2,069,448	8,805,569	2,384,834	3,120,522	14,700,902	1,767,920	7,967,937	8,259,546	6,188,811	4,536,762	2,736,590	3,567,583	3,366,228	919,458	3,400,229	4,158,893	2,589,779	24,125,050	7,616,642	7,033,552	10,685,140	2,231,135	2,375,791	2,547,578	4,630,781	1,836,098	3,036,546	3,309,915	5,593,063	3,063,745	8,246,346	4,405,062	9,957,762	2,408,680	2,701,668	3,959,897	2,411,236	803,317	16,412,735	1,589,947	6,638,280	2,650,949	1,261,619	2,601,779
linolenoylcarnitine (C18:3)*	Lipid	Fatty Acid Metabolism (Acyl Carnitine, Polyunsaturated)				320,211		342,531							502,879				552,901				234,516				285,233			180,851				431,205		124,434		404,903			300,411	770,149	177,348			326,407																							746,850	241,613								217,604					
linoleoylcarnitine (C18:2)*	Lipid	Fatty Acid Metabolism (Acyl Carnitine, Polyunsaturated)	7,376,830	1,389,734	6,333,732	18,069,670	2,940,043	12,452,599	7,617,153	7,248,356	9,327,660	6,963,694	9,408,812	5,765,541	17,078,568	4,283,268	13,736,621	6,999,948	17,633,820	10,980,288	4,565,915	2,616,197	8,910,456	9,609,781	9,911,040	4,363,760	12,958,050	5,544,095	14,616,855	11,340,680	21,780,322	13,110,016	4,399,358	12,097,696	4,211,347	15,129,548	1,508,098	12,400,704	5,802,853	7,897,532	12,918,610	40,712,520	8,134,319	12,949,837	10,876,354	14,508,579	13,864,747	6,070,572	5,552,761	9,572,703	5,659,080	4,743,705	7,615,711	7,623,520	6,423,014	5,842,115	11,413,925	7,240,797	4,059,231	7,647,047	10,317,492	7,382,325	9,354,429	5,191,566	5,635,878	6,991,095	12,792,667	10,595,432	21,962,978	9,605,623	6,492,391	9,853,364	9,431,569	3,777,795	7,159,293	9,265,325	15,864,277	17,411,532	11,122,375	5,151,726	6,929,672	11,150,779	5,311,376
lopinavir	Xenobiotics	Drug - Antiviral									49,318,516																															67,931,880	43,581,124					49,040,808	9,621,494		40,924,492			45,400,100	34,080,464	53,405,100		75,274,720	44,122,556	111,525,168	34,080,464	33,531,112		99,469,048	63,074,812	71,250,512	101,534,832			40,936,160	78,028,000		59,918,192	24,184,980		29,610,098			84,908,096	6,128,872	81,608,968	34,629,816	15,449,938
lysine	Amino Acid	Lysine Metabolism	60,136,164	87,261,816	248,865,760	143,331,152	130,138,952	141,365,712	106,587,224	214,456,592	96,461,720	147,905,376	189,972,880	155,910,832	53,103,264	195,509,008	200,904,768	118,613,416	175,357,280	124,223,264	144,406,976	99,178,784	71,984,016	157,342,496	138,227,120	173,173,456	205,141,680	101,787,216	113,797,016	219,621,968	169,550,432	216,904,912	135,757,248	130,931,304	113,609,272	159,870,512	76,303,776	203,131,968	95,759,864	161,102,272	267,614,720	167,687,296	189,365,936	185,480,640	166,572,880	206,607,584	168,753,456	141,775,456	115,377,624	159,668,064	164,069,712	130,804,024	114,602,064	291,452,224	175,898,768	154,538,880	233,357,072	97,320,912	145,439,184	104,440,616	183,326,304	122,325,456	91,370,480	111,286,776	131,997,088	187,864,160	127,245,376	144,729,984	159,443,952	224,804,144	124,026,352	144,508,528	176,180,624	78,060,432	217,325,776	161,650,560	248,530,448	120,907,088	168,451,280	157,656,592	140,486,416	104,612,232	100,975,232
malate	Energy	TCA Cycle	20,590,506	29,446,406	18,442,950	20,296,304	18,687,232	16,794,164	17,710,636	18,223,756	17,525,058	11,534,112	16,357,660	14,892,724	14,833,603	17,255,690	18,862,178	16,452,573	19,767,470	16,871,634	22,894,248	19,426,612	13,429,883	16,049,751	16,179,103	20,681,906	24,329,958	14,809,410	16,573,924	18,356,962	10,828,471	21,100,012	22,692,752	13,443,822	13,665,010	19,260,210	15,441,417	16,662,565	14,484,387	16,598,671	26,778,050	26,691,064	17,595,450	23,547,708	12,981,558	20,876,758	21,881,840	16,633,554	16,534,616	19,744,492	15,089,166	20,847,092	13,717,738	14,911,020	18,334,792	20,749,518	16,677,608	22,219,846	17,038,080	13,429,996	13,224,094	17,974,294	20,911,974	17,069,766	15,184,957	16,801,644	14,812,610	14,806,612	16,603,157	14,450,077	14,939,240	16,334,345	19,005,358	16,198,368	16,309,092	15,615,147	14,600,803	20,101,718	18,852,804	19,869,620	11,566,031	21,144,856	14,251,043
maleate	Lipid	Fatty Acid, Dicarboxylate	5,205,047	6,090,213	4,486,478	8,294,653	2,889,035	6,720,027	3,915,343	6,118,796	3,582,383	3,442,213	4,115,841	5,892,691	3,689,908	4,888,164	2,905,919	8,415,655	4,781,078	5,613,373	9,372,376	4,630,130	4,825,123	3,182,921	10,581,165	2,592,024	9,518,586	4,289,529	6,583,735	5,460,917	1,862,633	3,218,956	5,526,455	4,035,967	7,057,063	5,910,255	4,955,295	2,672,756	3,744,027	7,752,024	3,460,498	3,544,326	4,834,986	1,558,114	6,890,758	7,447,147	1,696,592	7,883,289	4,494,165	3,301,669	2,747,515	4,920,640	2,015,775	2,120,492	3,866,176	3,559,972	2,384,508	5,941,200	5,484,781	7,922,624	4,377,006	6,416,101	6,111,835	2,847,948	2,726,612	4,030,932	2,817,720	6,314,516	5,911,778	2,784,282	7,969,857	2,801,019	1,993,974	6,209,664	2,723,593	5,219,050	2,152,227	2,670,687	3,940,028	8,629,188	10,195,515	2,545,336	7,444,627
malonate	Lipid	Fatty Acid Synthesis	22,033,388	26,438,450	9,586,341	19,990,266	7,224,519	11,921,769	12,386,426	8,005,349	20,255,030	10,103,300	21,669,220	19,229,458	27,646,742	37,633,944	9,939,582	12,150,583	13,574,186	13,291,224	12,779,739	14,940,153	11,582,523	8,327,546	80,167,768	6,759,641	15,908,653	14,333,025	35,267,968	12,988,229	5,160,131	6,259,803	17,518,798	10,347,046	10,983,841	54,629,688	35,268,176	8,359,200	7,852,433	63,183,944	11,942,642	7,306,213	10,146,112	5,184,568	10,136,418	15,293,313	6,754,703	13,784,350	10,978,104	8,764,754	13,569,507	10,758,270	9,286,886	8,725,485	12,851,310	8,061,515	4,448,565	18,632,566	18,669,296	13,559,968	7,774,332	23,969,938	16,034,836	11,391,641	8,503,560	11,638,480	7,438,003	19,183,278	12,987,368	8,512,195	15,295,379	10,012,483	6,620,372	15,507,027	8,908,605	12,587,188	10,496,243	7,335,056	10,619,664	11,091,810	9,917,417	5,861,303	16,121,511
malonylcarnitine	Lipid	Fatty Acid Synthesis		322,201	427,984	304,473	278,480	432,808	289,366	306,724	110,817	408,253	393,905	331,454	310,733	370,631	368,544	506,148	344,688	170,129	297,336	160,493	340,239	329,845	356,345	369,042	562,078	409,338	326,418	457,786	296,714	284,825	346,485	261,301	264,496	419,009	413,012	266,960	296,527	341,807	385,015	692,448	470,192	163,403	374,363	344,545	262,560	499,896	400,155	195,596		324,743	206,638	257,983	384,052	374,001	719,358	385,015	264,219	512,779	333,070	348,768	611,511	348,965	372,702	291,149		201,611	686,707	566,367	282,026		241,817	473,257	267,526	463,263	157,161	451,645	490,914	381,006	435,708	282,930	471,607
maltose	Carbohydrate	Glycogen Metabolism	1,072,742	315,504	2,971,614	1,879,096	2,368,963	2,756,894	2,927,974	1,953,516	4,061,085	1,964,240	2,840,983	1,492,543	2,430,785	891,026	4,139,633	1,826,847	2,550,096	1,744,233	2,401,670	1,641,457	2,233,356	1,160,677	1,486,962	2,899,965	2,800,938	1,072,584	2,353,297	1,340,464	1,855,168	2,418,214	2,146,898	1,397,641	1,359,687	1,671,175	795,043	1,825,682	1,969,563	2,022,473	2,381,044	2,020,800	1,784,581	1,468,408	622,491	2,490,695	2,180,613	1,621,649	2,158,673	3,032,206	1,857,691	2,223,211	2,183,237	2,341,312	3,081,721	2,764,429	3,555,689	1,532,226	1,361,178	783,005	1,329,055	2,097,680	1,164,260	3,178,572	1,233,514	2,397,812	2,235,291	2,049,580	1,893,463	2,379,189	2,276,977	2,545,309	4,008,399	1,094,563	3,510,252	2,579,348	1,305,339	3,577,544	4,819,813	897,026	1,812,166	3,051,943	1,251,424
maltotriose	Carbohydrate	Glycogen Metabolism	907,552	163,440	1,435,217	944,523	1,589,919	2,137,808	1,409,637	970,667	1,517,664	1,309,109	2,098,958	1,218,503	1,171,267	579,880	2,174,426	1,510,291	997,260	1,151,331	1,244,723	679,934	1,339,401	1,189,110	624,034	2,190,109	1,225,662	703,346	1,136,532	1,460,608	1,395,881	1,793,798	1,057,033	877,907	692,662	1,383,466	324,882	947,218	965,905	1,570,169	1,322,882	1,494,924	1,621,742	578,854	399,994	1,483,997	1,204,756	963,759	2,220,804	2,248,244	1,158,887	1,255,997	2,298,624	1,804,174	2,414,297	1,433,155	1,914,775	868,644	1,029,158	561,076	1,061,960	1,151,276	588,420	1,316,361	923,549	1,279,699	1,285,505	1,332,553	887,386	1,476,264	1,360,961	1,861,497	1,520,484	787,826	2,739,539	1,602,190	1,111,709	1,706,723	2,495,279	784,052	1,167,491	1,608,215	889,663
mannitol/sorbitol	Carbohydrate	Fructose, Mannose and Galactose Metabolism	2,128,219	1,034,778	2,587,134	1,551,516	967,750	1,052,010	881,082	1,086,262	1,662,277	910,295	1,835,231	929,295	1,286,361	1,112,013	1,442,552	1,160,167	1,398,803	924,001	3,142,219	1,674,335	983,117	1,519,573	1,262,870	2,858,541	910,019	1,138,609	1,260,659	1,577,707	888,401	2,246,079	1,494,302	1,422,604	1,627,525	3,284,353	1,149,636	1,540,970	1,363,249	1,955,790	2,437,350	1,002,040	1,948,281	1,366,075	1,291,327	1,342,405	1,682,327	1,321,574	1,961,135	1,514,689	1,813,309	1,996,242	3,801,129	1,557,494	2,139,725	1,692,755	2,602,041	1,647,854	1,215,614	2,029,559	1,560,054	1,511,533	2,524,567	2,659,864	1,321,471	1,438,871	1,536,641	967,668	1,500,354	1,905,914	1,048,292	1,262,522	1,298,161	1,461,450	2,094,714	1,381,261	1,650,086	1,198,045	1,435,295	1,557,021	1,816,179	2,529,178	2,145,538
mannonate*	Xenobiotics	Food Component/Plant	20,380,438	19,052,394	46,114,324	32,820,024	35,190,376	33,785,424	59,084,488	38,832,400	14,935,118	63,975,160	30,423,290	26,794,716	24,479,920	35,221,732	39,608,232	33,281,168	27,446,566	25,626,336	48,276,312	21,912,652	36,104,508	40,969,032	36,720,684	64,284,444	31,890,982	28,172,638	40,782,172	65,582,328	29,218,318	29,138,672	48,075,452	35,776,764	39,167,276	44,510,060	20,634,464	38,590,216	36,998,700	25,871,460	42,051,908	38,416,996	63,364,832	29,920,320	7,610,347	26,182,820	21,417,552	20,182,298	10,735,164	44,581,336	20,425,870	37,771,000	20,831,350	28,502,346	22,165,454	19,267,920	42,799,744	34,558,724	15,506,923	21,297,418	25,039,196	23,697,376	21,176,394	23,798,032	32,166,856	36,039,156	31,367,862	38,819,460	31,115,160	39,053,712	12,796,321	26,528,970	27,779,698	29,258,896	32,176,348	27,043,738	40,961,068	38,054,420	42,530,476	31,620,068	11,516,273	24,149,410	34,421,264
mannose	Carbohydrate	Fructose, Mannose and Galactose Metabolism	883,863	457,427	2,106,418	692,746	853,545	937,394	1,416,816	1,161,716	2,035,175	1,645,643	1,006,932	1,108,718	796,587	1,114,492	1,373,358	1,068,303	1,117,970	1,145,280	1,018,711	1,074,240	484,019	811,261	986,098	1,578,575		1,152,238	745,718	1,682,335	3,693,858	1,990,746		635,134	832,195	1,315,530	1,484,367	1,258,030	401,388	755,218	1,354,516	1,531,038	1,567,226	163,906	1,404,672	1,437,141	1,896,551	600,592	931,964	2,356,293	1,588,177	1,646,782	1,177,694	1,378,975	1,236,073	1,208,557	1,699,449	905,425	1,020,861	1,229,083	2,961,954	988,177	1,292,277	988,795	1,481,647	1,532,017	2,323,170	959,502	1,576,293	1,490,959	1,395,831	1,716,514	2,449,653	1,191,516	1,476,602	1,566,575	1,701,055	1,290,301	1,523,833	970,090	1,481,520	2,251,113	1,275,784
margarate (17:0)	Lipid	Long Chain Saturated Fatty Acid	17,768,040	30,450,624	28,232,342	29,511,150	21,071,806	18,679,598	22,323,178	18,453,428	27,455,424	15,748,469	26,870,320	16,749,573	19,785,734	32,483,770	20,076,838	21,831,538	21,020,320	26,893,602	33,097,442	31,584,810	21,171,676	19,900,676	23,479,160	13,595,071	20,924,810	23,067,826	22,501,818	19,037,730	14,882,131	14,364,598	28,027,472	20,054,438	20,487,536	27,603,126	33,127,742	19,577,262	14,760,576	27,656,634	29,334,608	10,484,154	14,492,959	25,260,902	18,734,594	21,965,028	19,807,998	20,345,576	16,375,449	15,801,764	26,144,066	23,347,010	13,689,572	20,304,650	28,089,036	16,600,110	15,403,921	25,742,788	29,376,230	17,838,012	21,136,246	20,868,386	21,226,496	19,008,602	16,646,375	24,148,998	17,971,108	19,641,228	18,582,630	17,885,744	19,607,552	20,667,630	21,577,578	23,710,090	19,758,184	19,751,050	16,575,040	28,617,080	12,065,119	24,797,604	17,007,444	16,844,892	24,215,770
margaroylcarnitine (C17)*	Lipid	Fatty Acid Metabolism (Acyl Carnitine, Long Chain Saturated)	183,331	273,323	305,775	561,768	991,988	1,319,387	486,379	718,157	315,110	387,001	465,870	152,799	1,049,980	743,855	535,486	281,556	767,542	577,794	285,340		350,289	488,700	946,418	251,881	922,777	314,979	403,782	832,017	932,656	843,351	149,486	502,807	275,498	564,457	140,806	634,903	225,697	396,927	910,083	859,394	678,428	596,278	527,351	1,172,251	419,629	392,872	861,394	303,548	202,287	305,970	317,440	593,097	666,676	309,150	1,347,964	607,411	273,746	261,042	885,367	458,062	829,162	360,542	570,607	469,980	483,016	464,587	1,411,448	502,612	275,359	601,208	610,257	798,794	526,029	299,691	675,869	292,857	372,833	1,565,793	445,080	386,829	876,437
methionine	Amino Acid	Methionine, Cysteine, SAM and Taurine Metabolism	1,787,009	1,500,695	2,973,554	2,565,482	2,060,911	2,728,416	2,045,162	2,044,586	2,232,463	2,355,917	2,545,430	2,572,909	2,152,891	2,382,948	2,322,956	2,645,483	2,397,206	1,599,494	2,175,315	2,481,827	2,147,708	2,438,883	2,389,500	2,132,994	2,775,116	1,713,971	2,393,422	2,964,892	1,977,300	3,121,213	2,551,369	1,895,539	1,899,130	2,866,387	2,006,424	2,654,533	2,550,904	2,969,706	2,788,066	2,924,043	2,335,755	2,733,478	1,615,618	3,029,853	2,908,650	2,282,146	2,891,705	2,169,787	1,553,263	3,032,478	2,365,364	2,604,090	2,533,562	2,675,309	3,642,772	2,279,073	2,198,195	2,645,797	1,920,157	1,780,596	2,672,647	2,027,903	2,461,803	2,249,947	2,207,790	2,672,034	2,413,649	2,765,853	1,550,724	2,727,528	2,418,224	1,784,336	2,530,234	2,604,911	2,555,466	3,186,309	2,179,939	2,397,739	1,782,135	2,256,313	2,041,266
methionine sulfone	Amino Acid	Methionine, Cysteine, SAM and Taurine Metabolism	114,734	316,386	697,087	529,239	834,690	811,280	612,318	625,062	262,898	651,217	673,556	490,593	474,196	379,884	402,260	274,345	481,204	741,457	633,309	547,099	318,893	329,919	286,946	316,892	728,407	160,998	525,807	344,631	481,647	278,817	305,666	207,601	220,920	336,238	352,160	345,064	225,831	406,204	482,559	587,019	495,337	344,082	422,639	493,246	270,806	592,653	1,233,113	435,702	343,830	547,059	372,942	344,307	600,673	475,205	558,129	457,918	428,835	982,605	360,455	378,934	352,820	753,933	481,089	457,162	272,868	197,857	342,283	292,575	297,868	260,833	315,761	386,877	221,688	551,893	279,452	245,389	939,694	462,181	428,496	270,477	398,810
methionine sulfoxide	Amino Acid	Methionine, Cysteine, SAM and Taurine Metabolism	14,677,659	23,243,324	22,818,910	16,175,152	12,627,287	15,933,932	10,988,529	14,457,971	11,061,916	6,441,641	20,729,406	20,225,890	13,603,266	21,278,346	15,237,589	13,574,412	9,238,863	23,228,532	20,404,834	14,095,198	15,966,573	14,236,167	12,660,187	11,207,743	16,515,352	7,512,440	14,473,227	21,460,142	9,082,543	12,376,737	16,398,901	10,837,629	12,710,709	13,537,461	20,790,820	7,574,838	12,250,281	20,514,208	25,822,360	11,836,890	10,557,464	17,915,408	24,645,216	12,914,691	14,226,450	7,929,982	8,694,505	14,688,667	15,069,633	16,798,292	9,748,482	15,939,357	18,173,380	14,648,115	14,745,765	17,677,896	24,431,282	9,190,307	11,389,973	7,663,837	15,341,241	12,251,212	8,060,056	11,833,176	12,044,643	11,090,760	19,719,166	8,893,436	10,327,631	15,370,903	13,271,442	8,709,463	8,641,172	11,821,359	16,937,452	12,377,930	8,546,837	9,032,438	16,988,204	10,544,704	11,771,119
methyl vanillate sulfate	Xenobiotics	Food Component/Plant		75,987																																																																															
methyl-4-hydroxybenzoate sulfate	Xenobiotics	Benzoate Metabolism	105,770	26,572,734	1,150,084	1,088,722	233,199		72,199	422,456	178,523	477,020	2,196,042	16,102	233,505	63,407	93,379		321,709		605,099	361,917	73,547	732,200	83,076	87,028	635,566		248,318	2,150,056	95,205	54,541	124,054	451,961	476,755	310,213	563,062	726,843	114,681	1,918,463	160,516	359,635	247,828	726,970			59,500	296,153	607,378	171,163	218,794	190,998	1,054,743	4,393,678	160,896	200,918	1,551,812	593,598	1,348,558	41,196	134,539	2,020,822	1,120,008	3,040,916	173,655	354,354	3,351,702	133,919		706,151	328,853	65,180	155,124	448,661	2,052,196	149,684	1,816,104	60,039	1,249,054	150,328	83,194	500,171	61,434
